sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
390,57,06,1032.27,303.19,990.34,1.33
385,59,06,1772.54,998.12,1622.49,1.46
383,79,06,2509.78,1554.35,2143.94,1.72
20,372,06,1871.35,1185.21,1653.0,1.58
26,312,06,368.6,462.24,215.55,2.68
33,242,06,1555.72,504.47,1489.99,1.33
386,49,06,897.74,612.38,794.85,1.54
44,132,06,161.18,84.91,143.8,1.58
128,192,04,1733.13,1062.66,1492.0,1.69
172,141,05,230.52,231.66,164.0,2.33
151,351,05,1307.07,746.44,1159.49,1.59
68,243,05,1261.35,834.2,1028.21,1.97
59,333,05,1383.86,912.27,1194.94,1.65
220,23,04,567.59,74.14,563.45,1.12
77,153,05,1633.85,649.71,1535.73,1.4
290,322,04,1043.45,737.68,884.89,1.7
57,353,05,875.73,715.86,706.89,1.8
20,358,05,598.15,369.48,494.11,1.86
23,328,05,421.8,167.25,387.21,1.6
347,94,05,2073.46,688.87,1991.03,1.3
133,292,05,1550.45,765.97,1405.29,1.53
148,79,05,1028.6,373.4,979.02,1.34
161,9,05,1161.55,536.02,1088.9,1.38
139,157,06,1970.73,1065.56,1791.61,1.49
289,95,06,2321.26,842.81,2180.68,1.42
77,233,05,2503.56,1289.16,2239.79,1.58
81,161,05,2167.0,1028.83,1987.07,1.48
70,271,05,727.78,602.98,591.43,1.85
65,321,05,1928.49,971.92,1784.65,1.43
242,264,06,1797.09,997.83,1593.17,1.6
248,204,06,627.0,381.46,561.22,1.54
82,151,05,2294.32,1472.33,1942.4,1.75
252,164,06,421.11,448.51,281.08,2.5
273,297,04,1887.27,733.22,1782.69,1.37
279,237,04,3063.11,976.66,2934.21,1.33
246,224,06,713.09,959.9,501.99,2.14
340,237,06,2989.67,702.63,2913.85,1.25
244,244,06,223.45,184.88,157.6,2.29
198,378,05,1890.91,897.08,1743.98,1.46
378,130,06,602.04,310.86,535.65,1.68
362,290,06,976.88,351.41,924.49,1.38
240,229,04,2648.57,1229.67,2439.95,1.47
354,370,06,764.88,419.21,689.02,1.53
230,329,04,1502.44,343.11,1471.89,1.21
191,279,04,2308.33,1160.47,1956.51,1.9
192,269,04,2104.97,1296.4,1809.6,1.77
378,51,05,969.35,450.99,906.67,1.42
88,271,04,1237.95,860.87,1058.67,1.67
78,371,04,1707.17,1013.88,1500.23,1.62
86,291,04,920.46,834.01,718.57,1.89
20,188,04,1815.89,682.27,1703.91,1.42
51,305,06,3272.92,1503.63,2978.94,1.53
305,54,04,1017.44,212.75,996.96,1.22
308,24,04,389.96,396.22,210.53,3.62
244,386,05,1381.58,832.55,1206.77,1.66
258,246,05,1228.64,751.96,1086.8,1.59
172,225,04,1894.1,686.44,1796.63,1.36
269,136,05,838.52,565.65,674.28,1.96
400,348,05,1656.2,225.7,1641.46,1.14
245,376,05,1813.96,1156.21,1545.19,1.7
161,335,04,803.97,260.89,751.7,1.58
248,346,05,1313.24,716.03,1176.45,1.56
320,67,05,789.7,467.61,671.38,1.76
324,27,05,1645.33,1341.75,1362.48,1.72
256,266,05,756.46,486.8,663.35,1.6
321,343,06,876.33,436.84,741.87,1.98
231,40,05,2164.75,1044.12,1857.94,1.82
257,256,05,196.19,312.7,109.42,2.66
48,227,04,1513.69,595.7,1399.54,1.57
243,396,05,659.78,376.59,574.03,1.67
27,192,05,1826.51,1362.04,1490.45,1.87
42,320,05,289.69,55.7,284.9,1.2
41,330,05,707.7,401.02,638.76,1.51
52,220,05,1002.65,323.86,961.24,1.32
161,79,05,2306.17,640.39,2234.31,1.27
176,58,05,1011.07,409.18,933.01,1.49
139,397,06,1294.22,556.71,1188.76,1.5
36,90,06,1188.27,1043.96,1008.44,1.64
316,88,05,1819.91,1082.87,1541.05,1.77
297,78,05,273.43,432.89,169.36,2.54
396,21,05,581.65,199.11,557.99,1.3
378,24,04,1475.89,570.89,1390.88,1.39
110,70,04,1734.32,793.43,1584.08,1.52
344,311,04,425.96,317.4,365.82,1.63
351,241,04,2042.94,927.42,1852.92,1.59
340,351,04,2383.23,1066.6,2219.3,1.42
300,82,04,1868.83,917.04,1684.19,1.57
191,371,06,804.92,418.14,730.05,1.51
26,67,05,1290.48,984.36,1053.6,1.84
209,262,04,1121.79,400.28,1062.35,1.38
193,351,06,1306.83,648.02,1157.23,1.66
98,369,06,235.88,264.56,161.22,2.34
141,77,06,785.78,545.13,659.18,1.77
266,27,06,1841.81,1087.13,1602.27,1.67
312,281,06,1850.06,601.34,1754.82,1.39
305,351,06,2504.39,657.58,2417.88,1.31
388,287,04,2071.33,1337.59,1741.41,1.92
316,241,06,2445.38,1353.77,2197.08,1.54
241,82,06,2085.65,884.18,1941.16,1.44
349,137,06,413.98,154.12,375.82,1.77
334,287,06,941.4,681.58,764.66,1.85
313,271,06,1937.0,559.72,1863.15,1.32
333,297,06,1651.0,1003.95,1440.08,1.64
397,340,06,1143.98,520.39,1078.46,1.35
334,386,04,1268.57,802.31,1035.41,2.08
353,196,04,132.13,31.87,128.15,1.29
347,256,04,1534.51,797.8,1361.01,1.65
81,316,05,1649.86,817.43,1436.58,1.89
351,266,05,1522.23,762.72,1381.94,1.52
20,237,04,3099.27,1084.43,2921.26,1.41
347,276,05,1050.23,704.92,873.87,1.8
20,9,05,1306.7,607.24,1211.61,1.43
321,59,04,1947.47,1167.3,1753.82,1.5
57,355,06,249.48,226.48,213.87,1.78
59,335,06,1317.64,717.31,1203.86,1.46
68,245,06,1052.36,695.92,922.41,1.61
336,248,06,2207.42,805.55,2083.81,1.39
181,15,04,643.89,282.97,599.26,1.42
198,33,04,453.18,497.34,339.62,1.96
27,95,04,1791.63,1170.47,1511.87,1.74
192,93,04,1962.09,1361.16,1599.29,1.84
354,49,04,2040.67,312.03,2017.41,1.16
329,388,04,2150.47,963.75,1987.24,1.46
351,79,04,832.94,552.74,705.27,1.72
280,400,05,638.22,853.69,424.97,2.33
184,25,06,476.78,445.62,341.93,2.21
185,15,06,925.88,149.35,914.07,1.17
37,311,04,1743.73,914.58,1352.95,2.6
36,321,04,720.05,365.67,670.03,1.42
33,351,04,2602.31,772.32,2480.53,1.37
271,36,06,921.13,556.11,832.16,1.5
204,281,04,1300.68,672.75,1076.05,2.03
224,5,05,1393.14,295.17,1363.48,1.23
41,259,04,201.18,366.8,67.88,5.08
65,391,04,889.18,458.98,782.72,1.89
88,161,04,2864.88,943.67,2729.18,1.35
69,351,04,404.31,335.3,352.41,1.58
77,271,04,728.95,552.97,622.57,1.72
327,252,04,1197.66,849.14,906.76,2.21
56,69,05,2359.07,844.23,2214.24,1.43
329,232,04,2297.74,861.02,2162.22,1.4
71,32,06,218.55,196.07,173.65,1.83
316,362,04,1836.17,1059.61,1598.22,1.67
257,324,04,1354.21,626.8,1235.76,1.53
278,114,04,1216.87,317.86,1180.96,1.27
333,192,04,901.24,816.31,687.03,2.02
256,334,04,1836.61,1272.97,1474.24,2.0
272,176,06,1169.69,395.77,1126.99,1.28
279,106,06,1254.04,433.66,1182.65,1.41
258,316,06,1318.32,599.24,1209.74,1.49
257,397,04,405.13,517.85,277.82,2.13
279,177,04,1188.67,669.38,1066.47,1.53
264,256,06,781.71,887.41,602.25,1.94
51,59,05,1967.44,912.77,1800.48,1.5
142,83,06,957.24,445.13,899.49,1.37
141,93,06,2059.31,730.36,1933.25,1.43
151,204,05,890.73,531.72,797.04,1.53
288,70,06,1151.67,800.64,993.44,1.64
291,169,05,1635.4,699.75,1300.84,2.66
272,359,05,637.9,312.94,590.07,1.43
266,91,06,995.65,645.54,864.04,1.66
139,192,05,1765.61,1113.23,1584.18,1.53
334,330,05,1481.0,299.55,1451.57,1.22
327,400,05,2021.1,1159.37,1687.89,1.87
23,114,05,372.89,211.46,328.77,1.71
159,21,04,779.1,304.32,739.38,1.34
243,383,06,1294.12,812.51,1125.8,1.67
266,153,06,1262.91,585.57,1161.54,1.48
248,333,06,1603.81,776.25,1442.84,1.57
258,233,06,2021.83,741.6,1919.09,1.36
256,253,06,1734.35,556.28,1476.81,2.45
133,16,05,1691.24,1450.44,1370.98,1.78
49,79,04,317.35,284.21,246.71,1.9
329,240,05,2681.93,1551.17,2377.21,1.6
68,246,05,1776.2,743.92,1652.68,1.44
67,256,05,1318.95,607.92,1198.07,1.54
220,329,06,1525.5,311.19,1495.04,1.22
65,276,05,631.94,545.5,440.65,2.51
207,161,05,704.0,304.71,609.32,1.88
51,210,04,809.11,569.82,682.69,1.73
61,110,04,1500.06,987.84,1337.07,1.52
366,281,04,1784.61,579.57,1705.54,1.34
20,102,05,1680.5,802.04,1520.52,1.54
378,161,04,1783.68,829.78,1620.77,1.54
379,151,04,1238.8,853.75,1040.46,1.74
378,86,04,1807.26,832.15,1655.27,1.5
347,351,06,2656.38,776.61,2546.43,1.34
368,141,06,1604.96,638.21,1513.71,1.38
355,271,06,1977.57,699.86,1853.95,1.44
385,210,06,2545.79,543.54,2488.69,1.24
102,214,04,815.82,523.99,731.56,1.51
299,199,06,853.24,247.98,823.36,1.29
271,114,04,1570.07,592.69,1484.28,1.37
229,288,06,360.58,252.18,328.47,1.45
210,94,05,560.03,559.34,445.45,1.81
372,328,05,939.7,330.34,853.62,1.74
133,145,05,1544.57,545.04,1461.91,1.38
28,360,05,1002.7,353.6,948.07,1.39
378,154,06,1242.3,599.84,1149.35,1.44
157,372,05,1114.72,556.57,1012.88,1.52
175,192,05,2765.43,1475.05,2387.42,1.78
158,362,05,1382.22,756.76,1227.79,1.58
91,188,04,1415.48,563.08,1317.79,1.45
90,198,04,1147.38,532.44,1060.28,1.46
294,269,05,1607.9,893.58,1395.39,1.69
288,329,05,1412.55,787.39,1275.65,1.51
95,362,04,209.92,232.38,168.9,1.74
383,376,05,1376.8,968.22,1172.07,1.69
396,246,05,1456.14,618.34,1350.2,1.45
133,24,04,2027.86,781.03,1881.95,1.48
192,102,06,1108.81,574.36,1025.21,1.44
95,94,04,970.9,605.37,854.66,1.59
202,282,04,1231.6,566.61,1132.77,1.49
211,192,04,2492.45,1000.57,2296.08,1.53
151,289,05,1274.94,552.23,1196.82,1.39
142,379,05,1274.69,1041.62,1055.62,1.77
150,299,05,761.15,430.46,688.38,1.5
157,229,05,1810.96,895.21,1639.72,1.54
164,237,04,2846.84,1269.48,2632.55,1.46
334,40,04,3403.47,2266.62,2931.94,1.66
151,367,04,1635.46,554.05,1549.5,1.38
172,157,04,1026.99,635.52,918.21,1.55
297,334,06,1401.2,984.8,1209.84,1.64
252,257,06,1784.73,1245.03,1397.4,2.13
245,327,06,1532.94,1033.38,1320.65,1.66
25,164,04,1182.05,990.07,843.91,2.79
241,367,06,2585.45,1433.44,2287.28,1.61
272,248,05,1888.46,1169.77,1654.25,1.62
281,158,05,1698.05,624.02,1591.59,1.43
291,351,06,1128.93,597.14,1017.7,1.53
271,258,05,239.14,280.46,172.72,2.16
129,340,06,436.18,143.92,419.01,1.31
148,150,06,589.85,427.44,505.15,1.64
139,392,05,947.54,643.1,780.78,2.1
94,79,05,151.39,240.7,113.43,1.88
96,59,05,1693.64,1108.44,1462.04,1.66
400,169,05,1616.19,373.1,1572.4,1.27
95,69,05,189.32,285.13,99.8,2.96
340,65,06,865.08,927.32,649.12,2.04
68,385,06,489.25,512.66,397.67,1.81
271,400,06,683.33,405.57,618.85,1.5
290,210,06,1329.89,410.25,1269.28,1.36
258,114,04,1435.13,537.81,1359.2,1.37
303,177,06,383.58,275.75,326.64,1.66
245,244,04,1652.1,1015.5,1432.93,1.68
192,95,04,767.04,631.69,619.97,1.86
237,324,04,2853.73,788.52,2753.1,1.3
240,294,04,807.06,311.36,742.82,1.58
341,93,05,181.69,190.05,155.25,1.51
135,279,04,1015.22,331.51,969.13,1.35
392,245,04,1435.38,1112.98,1193.63,1.73
198,59,06,1337.67,475.65,1255.4,1.43
91,376,05,2315.26,1499.89,1954.01,1.75
90,386,05,1514.47,1063.36,1282.27,1.71
273,139,05,1186.67,480.11,1113.04,1.4
16,360,05,930.04,494.03,817.76,1.65
28,240,05,926.59,684.05,755.32,1.84
264,229,05,1867.38,975.92,1684.79,1.54
391,255,04,662.26,340.48,600.87,1.56
198,392,04,1130.62,976.68,897.11,1.99
256,309,05,927.03,651.62,820.16,1.54
380,192,05,1713.08,829.74,1536.72,1.59
388,112,05,1792.88,1064.24,1537.33,1.73
379,202,05,1533.27,1400.62,1240.32,1.79
13,390,05,1176.0,714.14,1061.53,1.48
291,128,05,375.78,415.14,288.29,1.9
271,328,05,1648.36,742.66,1526.26,1.44
378,212,05,1040.79,809.33,809.38,2.0
292,229,05,1192.33,634.59,1024.09,1.82
282,329,05,957.42,803.21,757.43,2.08
164,25,05,716.23,562.05,563.65,2.0
264,142,06,1385.19,765.78,1254.42,1.51
257,212,06,1641.14,1147.25,1320.64,1.91
242,362,06,1643.64,1000.67,1431.82,1.66
362,372,05,1434.4,578.75,1335.54,1.44
40,246,05,1322.78,815.82,1098.94,1.9
341,23,04,1329.7,833.71,1122.95,1.79
368,312,05,1110.85,479.47,1017.11,1.52
241,372,06,784.27,514.36,671.64,1.71
210,49,04,512.81,566.79,365.51,2.04
258,202,06,686.24,573.38,566.15,1.8
372,272,05,1508.92,892.31,1308.5,1.68
78,93,04,2204.18,1103.22,1947.85,1.65
263,152,06,169.97,80.37,157.81,1.47
237,26,04,3505.07,1232.75,3300.46,1.42
371,282,05,1453.54,497.08,1381.66,1.37
233,2,05,300.69,146.53,239.79,2.38
246,322,06,2972.5,1706.28,2582.58,1.68
385,142,05,904.76,573.59,794.12,1.61
51,95,05,694.47,367.14,632.67,1.51
243,352,06,918.46,274.38,877.19,1.36
91,213,06,1418.22,1015.61,1244.28,1.56
329,235,06,2214.89,687.41,2127.74,1.31
371,24,05,1063.47,538.65,980.2,1.44
91,40,05,1904.53,1520.63,1488.31,1.96
291,26,06,2016.55,941.5,1847.74,1.49
159,196,05,282.75,45.09,278.96,1.18
347,228,05,1775.35,808.66,1648.95,1.42
333,368,05,1937.53,921.13,1738.32,1.59
351,188,05,1761.65,635.29,1659.95,1.4
229,88,05,555.57,513.31,461.2,1.69
335,348,05,607.0,116.82,597.21,1.19
210,79,06,668.99,446.94,576.28,1.65
83,52,05,1291.25,436.18,1233.25,1.33
341,288,05,1396.59,494.98,1332.89,1.33
271,113,04,1343.92,724.28,1228.03,1.47
212,59,06,1732.83,895.11,1523.04,1.66
188,273,04,1809.69,637.39,1696.92,1.44
189,263,04,324.32,413.47,282.75,1.44
322,135,05,745.77,580.66,627.26,1.7
312,235,05,1051.36,729.51,956.15,1.42
211,69,06,3440.67,2751.06,2838.85,1.73
354,256,06,1270.85,900.71,1056.41,1.81
362,176,06,1572.7,969.83,1364.93,1.64
341,386,06,1669.7,854.38,1458.36,1.69
68,82,05,1840.28,938.52,1667.84,1.53
397,321,06,1058.8,419.79,1004.96,1.35
392,371,06,1687.19,853.0,1519.03,1.56
276,370,04,1688.15,939.68,1487.26,1.62
287,288,04,1114.89,618.19,994.47,1.57
297,188,04,1285.58,483.07,1211.59,1.4
390,23,04,613.28,447.07,529.84,1.65
278,378,04,2052.19,838.53,1903.46,1.47
225,385,05,2468.08,953.52,2305.44,1.44
249,145,05,539.27,539.99,288.59,4.58
246,91,06,1741.55,1528.08,1348.31,1.95
235,285,05,755.11,267.71,719.69,1.34
248,71,06,1093.35,260.17,1055.18,1.35
28,32,04,445.31,278.0,383.34,1.68
192,155,05,1598.06,599.74,1515.69,1.36
211,26,04,2881.0,2361.59,2286.85,1.86
130,371,05,560.46,606.29,318.39,3.21
151,161,05,1455.93,734.73,1316.99,1.54
133,341,05,2224.43,1177.43,1974.21,1.61
329,257,06,936.32,999.96,737.56,1.81
327,277,06,2162.87,1084.35,1903.3,1.67
153,141,05,1490.63,430.38,1432.25,1.33
154,131,05,2312.68,1238.77,1935.56,1.89
24,291,04,1111.14,954.14,929.84,1.69
37,161,04,425.39,559.27,194.58,3.64
266,289,05,1498.0,420.52,1448.43,1.28
257,379,05,437.05,492.87,302.14,2.41
33,397,06,1142.88,569.03,1030.34,1.55
23,41,05,667.63,144.36,654.1,1.22
16,371,04,894.93,519.72,789.44,1.61
59,137,06,1919.65,497.3,1865.88,1.26
57,157,06,819.72,538.21,664.88,2.05
48,391,06,1300.57,768.42,1159.14,1.62
59,281,06,1018.68,685.64,915.82,1.49
58,291,06,612.13,340.75,559.12,1.46
26,271,04,1227.86,979.9,1042.61,1.68
157,378,06,1505.43,882.15,1301.37,1.7
166,288,06,891.62,698.18,713.98,1.9
167,278,06,559.56,294.29,416.49,3.02
184,211,06,793.27,622.98,624.24,1.95
169,258,06,1538.51,906.83,1403.87,1.46
49,237,06,1143.25,321.69,1110.73,1.25
130,93,05,739.95,456.98,640.63,1.66
368,20,06,1576.98,1244.49,1268.06,1.85
202,48,06,1025.8,611.73,911.91,1.57
204,28,06,1151.91,615.55,1064.76,1.41
51,153,04,2621.67,1115.95,2439.66,1.44
51,77,06,1844.75,946.86,1700.69,1.45
329,287,05,1132.49,874.5,906.98,1.94
258,281,05,631.89,487.86,543.2,1.67
257,291,05,1639.9,759.13,1507.02,1.48
249,124,06,199.42,218.11,128.98,2.36
237,244,06,2889.87,1507.65,2607.25,1.53
245,164,06,1550.47,1077.55,1329.83,1.67
244,362,05,1703.91,920.47,1525.75,1.57
266,142,05,588.57,510.75,487.34,1.73
248,381,05,1640.67,518.56,1568.38,1.34
241,392,05,2012.14,530.37,1945.38,1.29
316,210,04,1145.81,894.96,865.64,2.2
248,322,05,1431.61,1019.89,1171.43,1.84
309,257,05,1093.57,518.06,993.37,1.54
192,71,06,1787.26,575.48,1710.32,1.33
243,372,05,1035.68,829.16,856.52,1.76
305,320,04,892.19,749.22,734.88,1.73
256,52,06,2853.21,1005.42,2680.29,1.43
258,32,06,1838.0,624.08,1749.28,1.35
256,242,05,1028.6,697.44,887.94,1.67
229,324,06,2097.59,1172.1,1809.14,1.72
14,81,05,628.78,261.48,570.12,1.63
15,71,05,109.9,142.25,64.36,2.49
198,258,06,1319.42,581.95,1185.46,1.79
194,51,06,3222.56,796.98,3126.49,1.28
246,154,06,1960.2,1122.49,1732.28,1.59
312,49,06,2787.33,1047.77,2632.11,1.38
26,69,04,1754.25,1226.89,1519.19,1.63
257,232,05,2081.67,1834.64,1636.5,1.86
371,5,04,2102.8,634.86,2002.45,1.37
194,298,06,1405.71,569.61,1317.82,1.41
239,224,06,2964.86,441.47,2931.63,1.16
370,228,06,1341.55,263.32,1315.3,1.22
340,37,05,532.9,332.55,436.77,2.12
341,27,05,348.09,517.03,173.94,3.08
91,277,05,2318.85,1186.14,2065.26,1.59
271,66,06,1277.96,642.97,1150.25,1.58
90,287,05,1728.59,1326.63,1424.63,1.79
95,237,05,1032.87,330.16,985.34,1.38
385,202,05,1022.15,620.5,909.33,1.61
64,351,06,1539.54,1013.07,1265.09,2.37
69,301,06,1785.25,605.76,1678.07,1.43
70,291,06,457.36,357.31,390.92,1.68
67,321,06,862.45,414.11,808.59,1.38
20,209,04,602.82,383.78,513.26,1.77
390,28,05,1620.29,368.8,1579.47,1.25
257,224,05,2403.79,1346.06,2104.61,1.65
259,204,05,1180.52,517.63,1095.14,1.44
127,330,04,731.67,191.3,712.52,1.24
258,214,05,1541.84,447.77,1483.84,1.31
243,371,04,1180.94,744.2,1020.74,1.66
256,241,04,1574.51,972.85,1393.11,1.59
359,158,06,1032.25,943.3,715.4,2.26
192,23,04,1490.25,766.32,1367.3,1.47
245,351,04,952.53,659.18,811.43,1.71
351,224,05,495.73,532.69,338.13,2.4
246,334,05,1256.63,641.95,1142.83,1.5
248,321,04,1473.84,520.35,1404.38,1.34
161,199,04,902.77,376.96,839.16,1.45
153,279,04,2147.18,672.89,2052.53,1.34
154,269,04,362.57,455.28,216.32,2.64
264,161,04,1754.6,1126.64,1533.77,1.6
244,354,05,1435.09,462.09,1369.71,1.35
158,229,04,1936.39,875.39,1785.47,1.47
192,249,05,1829.63,741.26,1720.54,1.39
194,229,05,3312.27,866.73,3202.09,1.3
390,23,05,617.7,443.01,528.31,1.66
266,141,04,667.93,456.76,582.83,1.63
241,336,05,1547.62,704.9,1395.92,1.59
240,346,05,1723.71,1022.71,1522.11,1.58
246,341,04,1716.85,525.13,1647.12,1.32
256,42,06,2043.5,1160.28,1820.84,1.56
368,321,05,1074.46,544.9,940.37,1.68
372,281,05,472.41,498.57,335.86,2.25
379,211,05,1452.08,890.63,1269.39,1.63
128,271,04,1657.43,984.49,1441.92,1.66
154,16,06,1100.89,532.08,999.1,1.52
386,141,05,1650.19,739.09,1523.43,1.47
153,26,06,1705.67,689.0,1587.56,1.44
385,151,05,1172.85,688.98,1038.38,1.6
151,321,06,1706.93,692.47,1600.84,1.41
376,241,05,829.93,685.44,658.15,2.04
95,266,06,1419.8,947.01,1207.31,1.71
96,256,06,1620.08,1218.11,1332.6,1.79
51,157,06,2382.5,1509.68,2083.82,1.6
82,396,06,603.69,301.07,543.34,1.65
23,41,04,763.0,457.86,704.45,1.39
371,291,05,310.07,299.42,242.35,1.95
110,27,06,1459.07,990.88,1234.73,1.74
88,64,04,1911.2,1578.04,1586.43,1.71
257,392,05,661.4,851.93,493.17,1.91
277,192,05,2313.94,885.41,2161.88,1.44
259,372,05,1595.25,567.28,1514.74,1.36
279,172,05,802.7,544.54,668.86,1.82
201,81,05,685.5,336.87,590.31,1.9
271,272,05,2196.81,1310.95,1877.62,1.75
224,91,04,2858.69,1662.58,2467.04,1.7
278,202,05,2175.93,812.88,2042.53,1.42
228,51,04,1319.5,288.42,1287.91,1.25
281,172,05,270.52,346.91,186.43,2.31
139,157,05,1585.37,451.39,1525.67,1.32
204,90,05,1297.16,843.2,1132.6,1.61
288,102,05,2234.05,1205.2,2036.74,1.48
324,192,05,1559.38,924.82,1358.13,1.66
329,142,05,293.6,328.55,191.2,2.62
287,112,05,1312.13,901.52,1165.9,1.53
224,229,04,1491.03,897.08,1261.03,1.82
214,329,04,2276.36,671.51,2175.5,1.36
266,322,05,1421.28,869.48,1222.59,1.7
258,23,04,1210.88,708.3,1093.24,1.5
257,33,04,1496.95,716.57,1377.16,1.47
259,13,04,327.29,205.83,293.1,1.51
281,83,04,1378.68,536.79,1297.31,1.4
59,397,04,371.38,442.96,297.67,1.68
313,36,05,1067.37,547.6,967.81,1.52
390,188,06,233.15,214.16,161.48,2.34
396,128,06,555.68,330.62,441.69,2.18
69,297,04,1502.18,880.47,1321.96,1.62
142,114,06,1068.19,420.26,978.71,1.81
133,204,06,1935.4,964.62,1763.78,1.5
207,147,04,827.43,346.41,777.12,1.41
371,378,06,612.4,513.39,483.68,1.98
138,65,05,1374.21,611.97,1224.06,1.69
378,308,06,1595.13,607.42,1511.05,1.36
400,309,04,1319.73,790.79,1125.67,1.79
362,183,04,1218.94,884.09,999.31,1.81
351,293,04,2377.45,1012.75,2206.49,1.45
380,288,06,466.86,490.21,287.14,2.76
27,24,06,572.61,621.06,460.53,1.7
20,94,06,2683.69,1014.91,2530.85,1.39
5,244,06,3128.09,1474.67,2858.68,1.5
372,15,05,1114.33,314.5,1074.6,1.3
202,211,05,2410.0,1130.48,2200.69,1.51
383,258,06,605.15,537.05,470.92,2.0
133,90,05,1447.77,614.81,1338.1,1.47
192,209,06,1787.89,979.84,1610.26,1.53
48,243,04,1969.81,854.71,1816.73,1.48
327,26,05,2335.63,1450.03,1978.4,1.77
59,133,04,1620.84,1202.05,1301.82,1.95
371,16,05,732.32,505.78,644.59,1.58
386,228,06,1461.32,819.34,1309.21,1.55
297,247,05,1328.67,902.64,1083.52,1.98
282,397,05,275.01,386.59,182.87,2.46
400,332,06,1327.42,889.75,1125.33,1.72
141,240,06,1384.01,726.26,1222.81,1.64
57,153,04,637.83,490.74,463.36,2.45
142,230,06,1394.39,202.87,1380.25,1.15
192,391,06,1749.73,671.24,1639.44,1.44
252,59,05,1146.41,1096.8,752.39,2.58
194,371,06,2579.33,886.64,2421.75,1.44
212,70,06,1362.52,1027.72,1117.38,1.83
229,23,06,2184.61,1152.05,1928.54,1.64
351,112,04,2395.35,1030.21,2193.06,1.52
229,230,06,1315.57,313.78,1280.1,1.26
246,324,04,2187.78,690.82,2083.86,1.37
245,334,04,498.7,431.98,404.0,1.83
372,368,06,1269.23,479.11,1199.62,1.38
211,383,04,3490.16,1717.49,3127.44,1.59
256,224,04,2118.52,1106.29,1926.98,1.51
300,82,06,1168.52,602.9,1062.1,1.51
303,52,06,821.18,225.58,793.14,1.3
258,204,04,1050.45,667.65,939.25,1.52
284,293,06,1086.71,598.79,940.6,1.7
275,383,06,1865.33,380.35,1831.4,1.21
198,351,05,2882.59,1328.71,2609.16,1.55
386,383,06,923.56,693.72,764.05,1.79
397,273,06,1314.49,1352.69,1091.82,1.65
169,334,05,891.78,747.44,561.81,2.91
181,41,06,843.76,226.86,817.72,1.27
51,202,04,1805.09,851.78,1663.78,1.46
61,102,04,835.04,689.53,677.27,1.82
142,301,05,1878.73,901.52,1703.4,1.53
140,321,05,752.58,658.37,450.08,3.29
142,202,06,1066.27,712.72,929.46,1.64
151,211,05,2287.27,1276.71,2045.43,1.55
70,70,04,1180.4,1594.27,441.15,5.43
151,112,06,1046.94,586.26,949.07,1.5
176,192,05,1592.56,656.63,1469.48,1.49
90,279,06,1718.7,889.85,1575.63,1.48
130,322,06,2217.81,1378.14,1902.75,1.73
95,229,06,133.7,237.25,88.1,2.08
48,37,06,693.48,588.07,590.64,1.62
82,359,06,1125.35,1458.14,805.99,2.1
69,327,05,1977.76,1135.1,1750.89,1.59
86,157,05,1919.35,890.34,1757.46,1.5
78,237,05,2603.14,883.15,2483.88,1.34
91,69,06,1076.58,821.6,886.41,1.8
77,247,05,1837.85,956.83,1667.59,1.51
331,126,06,182.44,78.43,170.98,1.4
312,138,05,1007.69,528.23,912.47,1.52
311,148,05,424.33,141.3,406.27,1.32
397,363,04,1400.07,503.87,1327.68,1.36
91,269,06,2141.82,1284.8,1815.25,1.81
95,29,06,2037.29,1029.41,1817.88,1.6
347,147,04,1049.0,465.05,949.56,1.61
158,29,04,1062.76,1062.67,789.76,2.0
157,39,04,1272.35,430.46,1218.42,1.32
348,137,04,129.95,89.08,109.12,1.74
51,103,04,840.23,606.91,668.88,1.94
52,106,05,672.78,381.0,566.15,1.86
329,327,04,1969.88,766.84,1843.82,1.43
347,354,06,278.15,391.56,172.7,2.66
102,313,05,765.89,346.6,696.71,1.55
322,397,04,2081.44,1029.25,1925.01,1.44
188,243,04,1607.75,446.98,1546.92,1.32
98,133,05,1490.38,467.96,1425.67,1.34
96,153,05,2129.28,1068.6,1916.5,1.55
378,143,06,2744.47,956.43,2568.11,1.46
78,333,05,1989.32,1169.08,1804.19,1.49
379,133,06,844.61,607.38,700.33,1.78
220,151,06,1619.0,346.39,1581.65,1.24
333,287,04,558.66,563.22,395.53,2.2
354,383,06,2157.0,743.35,2024.92,1.43
341,68,04,1824.43,899.04,1656.86,1.54
107,321,05,2249.13,876.63,2101.84,1.43
110,291,05,2001.7,1024.07,1773.37,1.64
225,157,06,1544.11,816.19,1409.57,1.48
127,121,05,155.65,168.12,131.55,1.57
227,137,06,658.79,201.99,634.98,1.29
112,271,05,1084.77,633.43,949.84,1.63
243,58,04,1083.84,573.58,989.95,1.49
244,48,04,592.18,664.86,464.48,1.89
102,371,05,1916.3,756.55,1776.98,1.47
241,78,04,576.84,503.36,437.45,2.21
212,287,06,777.33,797.1,500.92,2.56
360,128,05,1240.77,573.02,1129.61,1.54
23,13,04,508.63,413.71,453.47,1.46
88,362,06,348.37,331.9,296.27,1.59
96,282,06,1690.03,1049.82,1435.22,1.75
95,292,06,857.3,478.5,776.44,1.5
242,68,04,1372.81,997.77,1107.22,1.93
